UBIGEO,VIVIENDA,AguaAcceso,Electricidad
110106,62,1,1
110101,1,2,1
110101,19,1,1
110101,75,1,1
110101,149,1,1
110101,8,9,1
110101,43,1,1
110101,68,1,1
110101,81,1,1
110101,14,1,1
110101,42,1,1
110101,89,1,1
110101,9,1,1
110101,23,1,1
110101,58,1,1
110101,82,1,1
110101,91,1,1
110101,103,1,1
110101,115,1,1
110101,8,1,1
110101,20,1,1
110101,43,1,1
110101,55,1,1
110101,69,1,1
110101,14,1,1
110101,56,1,1
110101,84,1,1
110101,99,1,1
110101,126,1,1
110101,1,1,1
110101,38,1,1
110101,63,1,1
110101,75,1,1
110207,17,1,1
110207,33,1,1
110207,67,1,1
110207,67,1,1
110207,98,2,1
110207,115,2,1
110207,146,2,1
110207,7,1,1
110207,14,1,1
110207,31,1,1
110207,36,1,1
110207,43,1,1
110207,51,1,1
110201,10,1,1
110201,34,1,1
110201,48,1,1
110201,71,1,1
110201,84,1,1
110201,108,1,1
110201,13,2,1
110201,70,2,1
110201,99,2,1
110201,183,2,1
110201,238,2,1
110201,20,1,1
110201,64,1,1
110201,86,1,1
110201,128,1,1
110201,150,1,1
110201,191,1,1
110206,5,2,1
110206,37,1,1
110206,54,2,1
110206,86,2,1
110206,103,2,1
110206,134,2,1
110206,28,2,1
110206,73,2,1
110206,90,2,1
110206,106,2,1
110206,135,2,1
110501,15,1,1
110501,28,1,1
110501,44,1,1
110501,44,1,1
110501,60,1,1
110501,89,1,1
110501,105,1,1
110501,17,1,1
110501,67,1,1
110501,81,1,1
110501,99,1,1
110501,117,1,1
110501,7,1,1
110501,27,1,1
110501,37,1,1
110501,55,1,1
110501,65,1,1
110501,80,1,1
110501,10,1,1
110501,21,1,1
110501,35,1,1
110501,62,1,1
110501,91,1,1
110501,102,1,1
110503,26,1,1
110503,39,1,1
110503,53,1,1
110503,79,1,1
110503,92,1,1
110108,21,1,1
110108,31,1,1
110108,50,1,1
110108,60,1,1
110112,41,1,1
110112,65,1,1
110112,88,1,1
110112,133,1,1
110112,156,1,1
110109,4,2,1
110109,15,2,1
110109,37,2,1
110109,47,2,1
110109,56,2,1
110109,67,2,1
110111,25,1,1
110111,49,1,1
110111,75,1,1
110111,100,1,1
110111,123,1,1
110111,149,1,1
110305,3,1,1
110305,36,1,1
110305,70,1,1
110305,103,1,1
110305,119,1,1
110304,5,1,1
110304,21,1,1
110304,36,1,1
110304,53,1,1
110304,17,1,1
110304,33,1,1
110304,48,1,1
110304,77,1,1
110304,92,1,1
110205,24,2,1
110205,26,2,1
110205,113,2,1
110205,115,2,1
110205,116,2,1
110205,118,2,1
110107,2,2,1
110107,3,2,1
110107,4,2,1
110107,70,2,1
110107,71,2,1
110107,73,2,1
110107,74,2,1
110104,16,2,1
110104,17,2,1
110104,19,2,1
110104,105,2,1
110104,107,2,1
110104,109,2,1
110305,29,1,1
110305,30,1,1
110305,97,1,1
110305,99,1,1
110305,101,1,1
110305,103,1,1
110305,104,1,1
120114,20,1,1
120114,37,1,1
120114,53,1,1
120114,69,1,1
120114,100,1,1
120114,22,2,1
120114,58,1,1
120114,93,2,1
120114,112,1,1
120114,146,1,1
120114,51,1,1
120114,139,1,1
120114,198,1,1
120114,227,2,1
120114,4,1,1
120114,56,1,1
120114,89,2,1
120114,107,2,1
120114,140,1,1
120114,14,1,1
120114,39,1,1
120114,63,1,1
120114,76,1,1
120114,57,1,1
120114,72,1,1
120114,99,1,1
120114,112,1,1
120114,126,1,1
120114,138,1,1
120114,43,1,1
120114,55,1,1
120114,89,1,1
120114,99,1,1
120114,111,1,1
120114,50,1,1
120114,71,1,1
120114,133,1,1
120114,21,1,1
120114,39,1,1
120114,57,1,1
120114,76,1,1
120114,94,1,1
120114,114,1,1
120114,147,1,1
120114,166,1,1
120101,8,1,1
120101,42,2,1
120101,59,1,1
120101,92,1,1
120101,109,2,1
120107,4,1,1
120107,20,1,1
120107,36,1,1
120107,68,1,1
120107,84,1,1
120107,114,1,1
120107,15,1,1
120107,40,1,1
120107,91,1,1
120107,140,1,1
120107,166,1,1
120107,215,1,1
120107,15,1,1
120107,57,1,1
120107,99,1,1
120107,164,1,1
120107,185,1,1
120107,9,1,1
120107,26,1,1
120107,44,1,1
120107,76,1,1
120107,142,1,1
120801,5,2,1
120801,17,2,1
120801,55,1,1
120801,69,1,1
120801,82,1,1
120704,57,1,1
120704,89,1,0
120704,121,1,1
120704,184,1,1
120704,276,1,1
120305,38,1,1
120305,76,1,1
120305,91,1,1
120305,110,1,1
120301,7,1,1
120301,32,1,1
120301,44,1,1
120301,56,1,1
120301,68,1,1
120301,81,1,1
120434,43,1,1
120434,59,1,1
120434,105,1,1
120434,135,1,1
120401,7,1,1
120401,21,1,1
120401,31,1,1
120401,80,1,1
120407,10,1,1
120407,26,2,1
120407,42,1,1
120407,89,1,1
120407,106,2,1
120201,14,1,1
120201,65,1,1
120201,97,1,1
120201,115,1,1
120201,147,1,1
120125,31,2,1
120125,47,2,1
120125,62,2,1
120125,92,2,1
120125,108,2,1
120125,136,2,1
120601,36,1,1
120601,82,1,1
120601,103,1,1
120601,148,1,1
120601,190,1,1
120704,23,1,1
120704,25,2,1
120704,26,1,1
120704,187,1,1
120704,189,1,1
120704,191,1,1
120302,69,1,1
120302,71,1,1
120302,150,1,1
120302,152,1,1
120302,153,1,1
120302,155,1,1
120302,77,1,1
120406,56,1,1
120406,57,1,1
120406,151,1,1
120406,152,1,1
120406,153,1,1
120406,154,1,1
120406,155,1,1
120404,2,1,1
120404,18,1,1
120404,32,1,1
120404,60,1,1
120404,75,1,1
120404,89,1,1
120404,117,1,1
120404,132,1,1
120909,81,1,1
120909,82,1,1
120909,86,1,1
120903,52,1,0
120903,53,1,1
120903,58,1,1
120903,121,1,1
120903,122,1,1
120903,123,1,1
120903,124,1,1
120903,125,1,1
120127,1,1,1
120127,12,1,1
120127,22,1,1
120127,53,1,1
120127,82,1,1
120127,112,1,1
120601,20,1,1
120601,48,1,0
120601,49,1,0
120601,51,1,0
120601,52,1,1
120608,1,1,0
120608,3,1,0
120608,6,1,0
120608,103,1,0
120608,104,1,0
120608,105,1,0
120608,106,1,0
120608,107,1,0
120608,30,1,1
120608,136,2,0
120608,137,1,0
120608,138,1,0
120608,139,1,0
120608,140,1,0
120608,144,1,0
130105,50,1,1
130105,69,1,1
130105,102,1,1
130105,120,1,1
130105,7,1,1
130105,42,1,1
130105,61,1,1
130105,95,1,1
130105,130,1,1
130105,44,1,1
130105,60,1,1
130105,74,1,1
130105,89,1,1
130105,107,1,1
130105,136,2,1
130105,136,1,1
130101,21,1,1
130101,68,1,1
130101,83,1,1
130101,83,1,1
130101,37,1,1
130101,80,1,1
130101,9,1,1
130101,26,1,1
130101,55,1,1
130101,128,1,1
130101,144,1,1
130101,18,1,1
130101,81,2,1
130101,129,1,1
130111,40,1,1
130111,104,1,1
130111,104,1,1
130111,166,1,1
130111,187,1,1
130111,227,1,1
130111,44,1,1
130111,57,1,1
130111,97,1,1
130111,124,1,1
130111,136,1,1
130111,13,1,1
130111,57,1,1
130111,65,1,1
130111,77,1,1
130102,2,1,1
130102,34,1,1
130102,52,1,1
130102,84,1,1
130102,101,1,1
130102,134,1,1
130102,27,2,1
130102,27,2,1
130102,61,2,1
130102,77,2,1
130102,110,2,1
130102,125,2,1
130102,140,2,1
130103,12,1,1
130103,45,1,1
130103,45,1,1
130103,78,1,1
130103,144,1,1
130103,175,1,1
130103,209,1,1
130701,10,1,1
130701,20,1,1
130701,32,1,1
130701,67,1,1
130701,79,1,1
130701,16,1,1
130701,53,1,1
130701,73,1,1
130701,129,1,1
130701,165,1,1
130205,9,2,1
130205,61,1,1
130205,79,1,1
130205,95,1,1
130205,113,1,1
130205,129,1,1
130205,2,1,1
130205,35,1,1
130205,53,1,1
130205,86,1,1
130205,104,1,1
130205,137,1,1
130203,7,1,1
130203,40,1,1
130203,57,1,1
130203,104,1,1
130203,134,1,1
130204,18,1,1
130204,37,1,1
130204,113,1,1
130204,134,1,1
130207,41,1,1
130207,57,1,1
130207,131,1,1
130207,12,1,1
130207,26,1,1
130207,60,1,1
130207,72,1,1
130207,89,1,1
130207,105,1,1
130109,23,1,1
130109,49,1,1
130109,78,1,1
130109,160,1,1
130109,189,1,1
130109,243,1,1
130601,12,1,1
130601,28,1,1
130601,44,1,1
130601,74,1,1
130601,90,1,1
130901,19,1,1
130901,91,1,1
130901,110,1,1
130901,110,2,1
130901,129,2,1
130901,146,1,1
130901,165,1,1
131201,5,1,1
131201,13,1,1
131201,36,1,1
131201,44,1,1
131201,53,1,1
130402,201,1,1
130402,203,1,1
130402,204,1,1
131103,39,1,1
131103,43,1,1
131103,121,1,1
131103,122,1,1
131103,123,1,1
131103,124,1,1
131103,126,1,1
130614,27,1,1
130614,28,1,1
130614,80,1,1
130614,81,1,1
130614,82,1,1
130614,83,1,1
130614,84,1,1
130601,9,1,1
130601,77,1,1
130901,51,2,1
130901,54,2,1
130901,55,2,1
130901,56,2,1
130901,163,2,1
130901,164,2,1
130901,169,2,1
130901,171,2,1
130901,54,1,1
130901,55,1,1
130901,57,1,1
130901,170,1,1
130901,171,1,1
130901,173,1,1
130901,219,1,1
130901,225,1,1
130901,227,1,1
130901,228,1,1
130813,1,1,1
130813,3,1,1
130813,9,1,1
130813,121,2,1
130813,123,2,1
130813,124,2,1
130813,130,2,1
130801,87,1,1
130801,88,1,1
130801,89,1,1
130801,90,1,1
130801,191,1,1
130801,196,1,1
130801,197,1,1
130801,199,1,1
131001,29,1,1
131001,30,2,1
131001,31,1,1
131001,85,2,1
131001,86,2,1
131001,87,1,1
131001,88,1,1
130502,9,2,1
130502,25,2,1
130502,41,2,1
130502,56,1,1
130502,102,2,1
130502,133,2,1
130502,148,2,1
140101,16,1,1
140101,32,1,1
140101,64,1,1
140101,130,1,1
140101,146,1,1
140101,177,1,1
140101,14,1,1
140101,45,1,1
140101,62,1,1
140101,92,1,1
140101,109,1,1
140101,138,1,1
140101,21,1,1
140101,37,1,1
140101,52,1,1
140101,68,1,1
140101,85,1,1
140101,101,1,1
140101,129,1,1
140101,147,1,1
140101,13,1,1
140101,31,1,1
140101,69,1,1
140101,86,1,1
140101,86,1,1
140101,105,1,1
140101,160,1,1
140101,4,1,1
140101,15,1,1
140101,24,1,1
140101,54,1,1
140101,64,1,1
140101,4,1,1
140101,10,1,1
140101,18,1,1
140101,31,1,1
140101,54,1,1
140101,15,1,1
140101,31,1,1
140101,46,1,1
140101,62,1,1
140101,93,1,1
140101,108,1,1
140101,154,1,1
140101,3,1,1
140101,23,1,1
140101,42,1,1
140101,59,1,1
140101,78,1,1
140101,98,1,1
140101,117,1,1
140101,153,1,1
140101,23,1,1
140101,81,1,1
140101,102,1,1
140101,120,1,1
140101,140,1,1
140101,159,1,1
140101,179,1,1
140101,198,1,1
140105,17,1,1
140105,55,1,1
140105,108,1,1
140105,128,1,1
140105,128,1,1
140105,128,1,1
140105,162,1,1
140105,26,1,1
140105,64,1,1
140105,85,1,1
140105,145,1,1
140105,7,1,1
140105,23,1,1
140105,60,1,1
140105,76,1,1
140105,92,1,1
140105,110,1,1
140105,12,1,1
140105,12,1,1
140105,47,1,1
140105,63,1,1
140105,79,1,1
140105,100,1,1
140105,117,1,1
140106,7,1,1
140106,41,1,1
140106,90,1,1
140106,107,1,1
140106,3,1,1
140106,68,1,1
140106,108,1,1
140106,166,1,1
140106,7,1,1
140106,25,1,1
140106,58,1,1
140106,94,1,1
140106,128,1,1
140106,145,1,1
140106,6,1,1
140106,25,1,1
140106,25,1,1
140106,65,1,1
140106,84,1,1
140106,84,1,1
140106,84,1,1
140106,101,1,1
140106,121,1,1
140106,5,1,1
140106,5,1,1
140106,5,1,1
140106,35,1,1
140106,50,1,1
140106,78,1,1
140106,93,1,1
140106,120,1,1
140301,19,1,1
140301,36,1,1
140301,57,1,1
140301,114,1,1
140301,135,1,1
140301,172,1,1
140205,16,1,1
140205,52,1,1
140205,72,1,1
140205,111,1,1
140205,131,1,1
140205,168,1,1
140201,7,1,1
140201,25,1,1
140201,42,1,1
140201,97,1,1
140112,21,1,1
140112,37,2,1
140112,53,1,1
140112,53,1,1
140112,70,1,1
140112,101,1,1
140112,101,1,1
140112,117,1,1
140112,4,1,1
140112,18,1,1
140112,32,1,1
140112,45,1,1
140112,59,1,1
140112,87,1,1
140102,13,1,1
140102,45,1,1
140102,64,1,1
140102,94,1,1
140102,111,1,1
140102,143,1,1
140117,3,1,1
140117,22,1,1
140117,59,1,1
140117,94,1,1
140117,113,1,1
140117,113,1,1
140117,149,1,1
140112,5,1,1
140112,21,2,1
140112,70,1,1
140112,102,1,1
140112,119,1,1
140306,99,1,1
140306,100,1,1
140306,101,1,1
140306,102,1,1
140306,218,1,1
140306,219,1,1
140306,220,1,1
140306,221,1,1
140306,19,1,1
140306,20,1,1
140306,21,1,1
140306,22,1,1
140306,92,1,1
140306,93,1,1
140306,94,1,1
140308,58,1,1
140308,59,1,1
140308,61,1,1
140308,180,1,1
140308,185,1,1
140308,186,1,1
140308,190,1,1
140308,191,1,1
140308,3,2,1
140308,7,2,1
140308,74,2,1
140308,77,2,1
140308,78,2,1
140308,81,2,1
140308,83,2,1
140308,84,2,1
140203,49,1,1
140203,50,1,1
140203,51,1,1
140203,131,1,1
140203,132,1,1
140203,133,1,1
140110,51,1,1
140110,53,1,1
140110,148,1,1
140110,150,1,1
140110,152,1,1
140110,153,1,1
140110,155,1,1
140102,40,1,1
140102,41,1,1
140102,42,1,1
140102,44,1,1
140102,85,1,1
140102,86,1,1
140102,91,1,1
140102,92,1,1
150106,6,1,1
150106,58,1,1
150106,85,1,1
150106,134,2,1
150106,212,1,1
150125,2,1,1
150125,2,1,1
150125,14,1,1
150125,23,1,1
150125,36,1,1
150125,49,1,1
150125,30,1,1
150125,58,1,1
150125,71,1,1
150125,101,1,1
150135,37,1,1
150135,37,1,1
150135,58,1,1
150135,58,1,1
150135,82,1,1
150135,104,1,1
150135,148,1,1
150135,191,1,1
150135,18,1,1
150135,37,1,1
150135,79,1,1
150135,97,1,1
150135,140,1,1
150135,21,1,1
150135,56,1,1
150135,90,1,1
150135,160,1,1
150135,194,1,1
150135,229,1,1
150135,38,1,1
150135,378,1,1
150135,446,1,1
150135,580,1,1
150135,12,1,1
150135,32,1,1
150135,52,1,1
150135,73,1,1
150135,113,1,1
150135,134,1,1
150117,5,1,1
150117,62,1,1
150117,90,1,1
150117,118,1,1
150117,13,1,1
150117,19,1,1
150117,39,1,1
150117,45,1,1
150117,54,1,1
150117,5,1,1
150117,37,1,1
150117,55,1,1
150117,87,1,1
150117,87,1,1
150117,106,1,1
150117,139,1,1
150117,49,1,1
150117,67,1,1
150117,88,1,1
150117,152,1,1
150117,170,1,1
150117,191,1,1
150117,7,1,1
150117,19,1,1
150117,32,1,1
150117,46,1,1
150117,69,1,1
150117,105,1,1
150110,105,1,1
150110,126,1,1
150110,164,1,1
150110,8,1,1
150110,45,1,1
150110,65,1,1
150110,101,1,1
150110,154,1,1
150112,36,1,1
150112,62,1,1
150112,88,1,1
150112,166,1,1
150112,70,1,1
150112,115,1,1
150128,9,1,1
150128,26,1,1
150128,44,1,1
150128,97,1,1
150128,11,1,1
150128,68,1,1
150128,125,1,1
150128,160,1,1
150128,14,1,1
150128,33,1,1
150128,68,1,1
150128,105,1,1
150128,123,1,1
150128,176,1,1
150128,6,1,1
150128,27,1,1
150128,89,1,1
150128,189,1,1
150128,7,1,1
150128,25,1,1
150128,42,1,1
150128,76,1,1
150128,128,1,1
150132,13,1,1
150132,30,1,1
150132,97,1,1
150132,114,1,1
150132,146,1,1
150132,80,1,1
150132,106,1,1
150132,120,1,1
150132,17,1,1
150132,66,1,1
150132,139,1,1
150132,164,1,1
150132,87,1,1
150132,102,1,1
150132,49,1,1
150132,75,1,1
150132,91,1,1
150132,24,1,1
150132,44,1,1
150132,117,1,1
150132,132,1,1
150132,36,1,1
150132,114,1,1
150132,153,1,1
150132,270,1,1
150118,10,2,1
150118,10,2,1
150118,10,2,1
150118,42,2,1
150118,59,2,1
150118,94,2,1
150118,112,2,1
150118,142,2,1
150118,42,1,1
150118,64,1,1
150118,127,1,1
150118,2,1,1
150118,22,1,1
150118,34,1,1
150118,42,1,1
150118,50,1,1
150118,59,1,1
150103,69,1,1
150103,105,1,1
150103,159,1,1
150103,11,1,1
150103,61,1,1
150103,86,1,1
150103,134,1,1
150103,158,1,1
150103,203,1,1
150103,19,1,1
150103,38,1,1
150103,77,1,1
150103,113,1,1
150103,150,1,1
150103,6,1,1
150103,20,1,1
150103,47,1,1
150103,74,1,1
150103,12,1,1
150103,28,1,1
150103,60,1,1
150103,75,1,1
150103,90,1,1
150103,137,1,1
150103,51,1,1
150103,96,1,1
150103,115,1,1
150103,161,1,1
150103,181,1,1
150137,109,1,1
150137,165,1,1
150137,193,1,1
150137,248,1,1
150101,3,1,1
150101,23,1,1
150101,34,1,1
150101,52,1,1
150101,23,1,1
150101,177,1,1
150101,196,1,1
150101,12,1,1
150101,40,1,1
150101,71,1,1
150101,86,1,1
150101,100,1,1
150101,141,1,1
150101,15,1,1
150101,28,1,1
150101,39,1,1
150101,52,1,1
150101,107,1,1
150101,2,1,1
150101,18,1,1
150101,52,1,1
150101,84,1,1
150101,101,1,1
150101,131,1,1
150101,147,1,1
150101,163,1,1
150101,10,1,1
150101,23,1,1
150101,38,1,1
150101,55,1,1
150101,113,1,1
150101,18,1,1
150101,37,1,1
150101,76,1,1
150101,113,1,1
150101,132,1,1
150101,7,1,1
150101,23,1,1
150101,73,1,1
150101,88,1,1
150101,104,1,1
150105,1,1,1
150105,28,1,1
150105,42,1,1
150105,80,1,1
150121,47,1,1
150121,69,1,1
150121,115,1,1
150121,138,1,1
150121,159,1,1
150121,11,1,1
150121,83,1,1
150121,118,1,1
150136,39,1,1
150136,69,1,1
150136,84,1,1
150136,115,1,1
150136,129,1,1
150136,144,1,1
150136,40,1,1
150136,53,1,1
150136,67,1,1
150136,108,1,1
150136,135,1,1
150113,17,1,1
150113,34,1,1
150113,69,1,1
150113,152,1,1
150113,16,1,1
150113,48,1,1
150113,65,1,1
150113,82,1,1
150113,115,1,1
150113,148,1,1
150116,37,1,1
150116,62,1,1
150115,12,1,1
150115,42,1,1
150115,56,1,1
150115,70,1,1
150115,84,1,1
150115,99,1,1
150115,15,1,1
150115,28,1,1
150115,59,1,1
150115,88,1,1
150115,104,1,1
150115,47,1,1
150115,74,1,1
150115,129,1,1
150115,158,1,1
150115,186,1,1
150115,212,1,1
150115,5,1,1
150115,24,1,1
150115,80,1,1
150115,98,1,1
150115,153,1,1
150115,28,1,1
150115,48,1,1
150115,65,1,1
150115,119,1,1
150115,135,1,1
150115,14,1,1
150115,110,1,1
150115,124,1,1
150115,9,1,1
150115,32,1,1
150115,32,1,1
150115,97,1,1
150115,119,1,1
150115,8,1,1
150115,24,1,1
150115,40,1,1
150115,56,1,1
150115,88,1,1
150115,103,1,1
150115,134,1,1
150115,150,1,1
150130,25,1,1
150130,54,1,1
150130,80,1,1
150130,90,1,1
150131,7,1,1
150131,46,1,1
150131,52,1,1
150131,182,1,1
150131,9,1,1
150131,241,1,1
150131,53,1,1
150131,89,1,1
150122,30,1,1
150122,113,1,1
150122,134,1,1
150122,174,1,1
150141,12,1,1
150141,26,1,1
150141,53,1,1
150141,92,1,1
150141,14,1,1
150141,63,1,1
150141,111,1,1
150140,45,1,1
150140,119,1,1
150140,7,1,1
150140,42,1,1
150140,76,1,1
150140,111,1,1
150140,162,1,1
150140,178,1,1
150140,2,1,1
150140,24,1,1
150140,80,1,1
150104,48,1,1
150104,78,1,1
150104,92,1,1
150104,134,1,1
150104,9,1,1
150104,49,1,1
150104,9,1,1
150104,24,1,1
150104,52,1,1
150104,66,1,1
150104,81,1,1
150104,122,1,1
150108,35,1,1
150108,77,1,1
150108,94,1,1
150108,114,1,1
150108,134,1,1
150108,134,1,1
150108,33,1,1
150108,53,1,1
150108,73,1,1
150108,110,1,1
150108,130,1,1
150133,11,1,1
150133,44,1,1
150133,54,1,1
150133,77,1,1
150133,18,1,1
150133,33,1,1
150133,49,1,1
150133,66,1,1
150133,96,1,1
150142,21,1,1
150142,35,1,1
150142,50,1,1
150142,63,1,1
150142,91,1,1
150142,118,1,1
150142,15,1,1
150142,73,1,1
150142,110,1,1
150142,130,1,1
150142,18,1,1
150142,49,1,1
150142,66,1,1
150142,80,1,1
150142,97,1,1
150142,2,1,1
150142,32,1,1
150142,49,1,1
150142,78,1,1
150142,95,1,1
150143,22,1,1
150143,61,1,1
150143,84,1,1
150143,103,1,1
150143,123,1,1
150143,17,1,1
150143,39,1,1
150143,88,1,1
150143,134,1,1
150143,201,1,1
150123,6,2,1
150123,55,2,1
150123,104,2,1
150123,120,2,1
150123,135,2,1
150119,50,1,1
150119,73,1,1
150119,136,1,1
150119,157,1,1
150119,175,1,1
150203,9,1,1
150203,27,1,1
150203,44,1,1
150203,98,1,1
150203,150,1,1
150201,14,1,0
150201,33,1,1
150201,73,1,1
150201,92,1,1
150201,113,1,1
150201,133,1,1
150801,6,1,1
150801,37,1,1
150801,52,1,1
150801,84,1,1
150801,99,1,1
150801,130,1,1
150801,2,1,1
150801,22,1,1
150801,59,1,1
150801,78,1,1
150801,148,1,1
150801,1,1,1
150801,13,1,1
150801,23,1,1
150801,35,1,1
150801,48,1,1
150810,31,1,1
150810,45,1,1
150810,72,1,1
150810,87,1,1
150810,87,1,1
150812,22,1,1
150812,22,2,1
150812,36,2,1
150812,51,2,1
150812,65,2,1
150812,79,2,1
150812,95,2,1
150812,6,1,1
150812,21,1,1
150812,35,1,1
150812,95,1,1
150901,29,1,1
150901,44,1,1
150901,60,1,1
150901,76,1,1
150901,107,1,1
150901,138,1,1
150605,32,1,1
150605,51,1,1
150605,72,1,1
150605,91,1,1
150605,148,1,1
150601,105,1,1
150501,9,1,1
150501,33,1,1
150501,45,1,0
150501,82,1,1
150501,105,1,1
150501,10,1,1
150501,61,1,1
150501,86,1,1
150501,86,1,1
150501,97,1,1
150501,107,1,1
150501,5,1,1
150501,40,2,1
150501,75,2,1
150501,145,2,1
150507,7,1,1
150507,22,1,1
150507,37,1,1
150507,97,1,1
150507,111,1,1
150507,13,1,1
150507,28,1,1
150507,45,1,1
150507,45,1,1
150507,91,1,1
150507,107,1,1
150507,137,1,1
150510,17,1,1
150510,30,1,1
150510,30,1,1
150510,47,1,1
150510,62,1,1
150510,73,2,1
150510,105,1,1
150510,4,2,1
150510,21,1,1
150510,45,1,1
150510,57,1,1
150510,69,2,1
150510,82,1,1
150505,10,1,1
150505,16,1,1
150505,24,1,1
150505,31,1,1
150505,45,1,1
150505,57,1,1
150514,16,1,1
150514,33,1,1
150514,71,1,1
150514,88,1,1
150514,126,1,1
150508,3,1,1
150508,37,1,1
150508,46,1,1
150508,53,2,1
150812,15,1,1
150812,17,2,1
150605,123,1,1
150605,271,1,1
150605,273,1,1
150605,274,1,1
150605,275,1,1
150605,276,1,1
150605,277,1,1
150727,6,1,1
150727,18,1,1
150727,31,1,1
150727,81,1,1
150727,118,1,1
150727,143,1,1
150731,227,2,1
150731,228,2,1
150731,229,2,1
151008,4,1,1
151008,12,1,1
151008,18,1,1
151008,27,2,1
151008,41,1,1
151008,49,2,1
151008,61,1,1
151008,82,1,1
151020,24,1,1
151020,33,1,1
151020,38,1,1
151020,47,1,1
151020,56,1,1
151020,63,1,1
150504,171,1,1
150504,173,1,1
150504,178,1,1
150504,179,1,1
150504,180,1,1
150504,181,1,1
160108,4,1,1
160108,53,1,1
160108,69,1,1
160108,84,1,1
160108,101,1,1
160108,133,1,1
160108,133,1,1
160108,46,1,1
160108,61,1,1
160108,111,1,1
160108,124,1,1
160108,140,1,1
160108,155,1,1
160108,97,1,1
160101,47,1,1
160101,122,1,1
160101,17,1,1
160101,77,1,1
160101,77,1,1
160101,77,1,1
160101,37,1,1
160101,53,1,1
160101,67,1,1
160101,83,1,1
160113,4,1,1
160113,8,1,1
160113,12,1,1
160113,16,1,1
160113,41,1,1
160113,23,1,1
160113,57,1,1
160113,57,1,1
160113,109,1,1
160113,142,1,1
160113,44,1,1
160113,58,1,1
160113,72,1,1
160113,108,1,1
160113,122,1,1
160113,5,1,1
160113,21,1,1
160113,36,1,1
160113,52,1,1
160113,67,1,1
160113,80,1,1
160113,35,1,1
160113,78,1,1
160113,96,1,1
160113,118,1,1
160113,139,1,1
160113,139,1,1
160301,42,1,1
160301,58,1,1
160301,72,2,1
160301,2,1,1
160301,22,1,1
160301,45,1,1
160301,101,1,1
160301,120,1,1
160301,156,1,1
160404,7,1,1
160404,24,1,1
160404,92,1,1
160404,110,1,1
160404,127,1,1
160501,66,1,1
160201,52,1,1
160201,71,1,1
160201,109,1,1
160201,129,1,1
160201,13,1,1
160201,35,1,1
160201,75,1,1
160201,95,1,1
160201,116,1,1
160201,22,2,1
160201,41,2,1
160201,86,2,1
160201,192,1,1
160201,15,1,1
160201,46,1,1
160201,78,1,1
160201,92,1,1
160201,109,1,1
160201,21,1,1
160201,39,1,1
160201,57,1,1
160201,91,1,1
160201,110,1,1
160201,128,1,1
160601,203,1,1
160706,6,1,0
160706,12,1,1
160706,32,1,0
160706,66,1,0
160706,78,1,0
160601,4,1,1
160603,45,1,0
160603,109,2,0
160603,112,1,0
160603,115,2,0
170101,76,1,1
170101,116,1,1
170101,132,1,1
170101,47,1,1
170101,76,1,1
170101,106,1,1
170101,42,1,1
170101,65,1,1
170101,88,1,1
170101,110,1,1
170101,201,1,1
170101,8,1,1
170101,30,1,1
170101,47,1,1
170101,79,1,1
170101,134,1,1
170101,22,1,1
170101,36,1,1
170101,71,1,1
170101,82,1,1
170101,93,1,1
170101,113,1,1
170101,8,1,1
170101,33,1,1
170101,46,1,1
170101,2,1,1
170101,9,1,1
170101,23,1,1
170101,30,1,1
170101,45,1,1
170101,59,1,1
170101,21,1,1
170101,67,1,1
170101,89,1,1
170101,111,1,1
170101,175,1,1
170101,194,1,1
170101,9,1,1
170101,60,1,1
170101,112,1,1
170101,127,1,1
170101,2,1,1
170101,43,1,1
170101,64,1,1
170101,104,1,1
170101,126,1,1
170101,164,1,1
170102,50,1,1
170102,65,1,1
170101,68,1,1
170103,84,1,0
170103,88,1,0
170103,92,1,0
170103,93,1,0
170103,63,1,1
170103,64,1,1
170103,65,1,1
170103,70,1,1
170103,187,1,1
170103,192,1,1
180101,9,1,1
180101,65,1,1
180101,98,1,1
180101,135,1,1
180101,150,1,1
180101,6,1,1
180101,34,1,1
180101,61,1,1
180101,90,1,1
180101,173,1,1
180101,13,1,1
180101,24,1,1
180101,36,1,1
180101,51,1,1
180101,86,1,1
180101,1,1,1
180101,8,1,1
180101,14,1,1
180101,32,1,1
180101,47,1,1
180101,49,1,1
180101,25,1,1
180101,45,1,1
180101,56,1,1
180101,67,1,1
180101,77,1,1
